YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2022,1,2,0,42,150,5.7,6.2,MM,MM,MM,MM,1004.9,23.2,25.7,MM,MM,MM,MM
2022,1,2,0,36,150,5.7,6.7,MM,MM,MM,MM,1004.8,23.3,25.7,MM,MM,MM,MM
2022,1,2,0,30,160,5.1,6.2,MM,MM,MM,MM,1004.8,23.3,25.7,MM,MM,MM,MM
2022,1,2,0,24,160,5.1,6.2,MM,MM,MM,MM,1004.9,23.3,25.7,MM,MM,MM,MM
2022,1,2,0,18,160,4.6,6.2,MM,MM,MM,MM,1004.8,23.3,25.7,MM,MM,MM,MM
2022,1,2,0,12,160,5.1,6.7,MM,MM,MM,MM,1004.8,23.3,25.7,MM,MM,MM,MM
2022,1,2,0,6,160,5.1,6.2,MM,MM,MM,MM,1004.7,23.3,25.7,MM,MM,MM,MM
2022,1,2,0,0,160,5.7,6.7,MM,MM,MM,MM,1004.7,23.4,25.7,MM,MM,0.6,MM
2022,1,1,23,54,160,5.7,6.7,MM,MM,MM,MM,1004.6,23.4,25.7,MM,MM,MM,MM
2022,1,1,23,48,160,5.1,6.7,MM,MM,MM,MM,1004.7,23.4,25.7,MM,MM,MM,MM
2022,1,1,23,42,160,6.2,7.2,MM,MM,MM,MM,1004.6,23.5,25.6,MM,MM,MM,MM
2022,1,1,23,36,170,5.1,6.7,MM,MM,MM,MM,1004.8,23.5,25.7,MM,MM,MM,MM
2022,1,1,23,30,160,6.2,7.2,MM,MM,MM,MM,1004.8,23.5,25.7,MM,MM,MM,MM
2022,1,1,23,24,160,5.1,6.2,MM,MM,MM,MM,1004.7,23.6,25.7,MM,MM,MM,MM
2022,1,1,23,18,160,5.1,6.2,MM,MM,MM,MM,1004.7,23.6,25.7,MM,MM,MM,MM
2022,1,1,23,12,160,5.1,6.2,MM,MM,MM,MM,1004.7,23.7,25.7,MM,MM,MM,MM
2022,1,1,23,6,160,5.1,6.2,MM,MM,MM,MM,1004.6,23.7,25.7,MM,MM,MM,MM
2022,1,1,23,0,160,5.7,6.7,MM,MM,MM,MM,1004.6,23.8,25.7,MM,MM,0.7,MM
2022,1,1,22,54,160,5.7,6.7,MM,MM,MM,MM,1004.6,23.9,25.7,MM,MM,MM,MM
2022,1,1,22,48,160,5.1,7.2,MM,MM,MM,MM,1004.6,24.1,25.7,MM,MM,MM,MM
2022,1,1,22,42,150,5.1,7.2,MM,MM,MM,MM,1004.6,24.2,25.7,MM,MM,MM,MM
2022,1,1,22,36,160,5.1,7.2,MM,MM,MM,MM,1004.5,24.4,25.7,MM,MM,MM,MM
2022,1,1,22,30,160,6.2,7.7,MM,MM,MM,MM,1004.4,24.5,25.6,MM,MM,MM,MM
2022,1,1,22,24,150,6.2,7.2,MM,MM,MM,MM,1004.3,24.6,25.6,MM,MM,MM,MM
2022,1,1,22,18,160,6.2,7.7,MM,MM,MM,MM,1004.4,24.8,25.6,MM,MM,MM,MM
2022,1,1,22,12,170,6.2,7.7,MM,MM,MM,MM,1004.4,24.7,25.6,MM,MM,MM,MM
2022,1,1,22,6,160,6.2,8.2,MM,MM,MM,MM,1004.4,24.6,25.5,MM,MM,MM,MM
2022,1,1,22,0,170,6.2,7.7,MM,MM,MM,MM,1004.3,24.6,25.5,MM,MM,0,MM
2022,1,1,21,54,160,6.2,7.7,MM,MM,MM,MM,1004.3,24.7,25.5,MM,MM,MM,MM
2022,1,1,21,48,160,7.2,8.8,MM,MM,MM,MM,1004.2,24.6,25.5,MM,MM,MM,MM
2022,1,1,21,42,160,6.7,9.3,MM,MM,MM,MM,1004.2,24.6,25.4,MM,MM,MM,MM
2022,1,1,21,36,160,7.7,8.8,MM,MM,MM,MM,1004.1,24.7,25.4,MM,MM,MM,MM
2022,1,1,21,30,160,6.2,8.2,MM,MM,MM,MM,1004.1,24.7,25.3,MM,MM,MM,MM
2022,1,1,21,24,160,6.7,8.8,MM,MM,MM,MM,1004.1,24.8,25.3,MM,MM,MM,MM
2022,1,1,21,18,170,6.7,8.8,MM,MM,MM,MM,1004.1,24.8,25.3,MM,MM,MM,MM
2022,1,1,21,12,160,6.7,8.8,MM,MM,MM,MM,1004.1,24.8,25.3,MM,MM,MM,MM
2022,1,1,21,6,170,7.7,8.8,MM,MM,MM,MM,1004,24.7,25.3,MM,MM,MM,MM
2022,1,1,21,0,170,6.7,8.8,MM,MM,MM,MM,1004.1,24.9,25.2,MM,MM,-2,MM
2022,1,1,20,54,170,7.7,9.3,MM,MM,MM,MM,1004,24.8,25.1,MM,MM,MM,MM
2022,1,1,20,48,170,6.7,8.2,MM,MM,MM,MM,1004,25,25.1,MM,MM,MM,MM
2022,1,1,20,42,170,7.2,9.3,MM,MM,MM,MM,1004,24.9,25.1,MM,MM,MM,MM
2022,1,1,20,36,180,8.8,10.3,MM,MM,MM,MM,1004,24.7,25.1,MM,MM,MM,MM
2022,1,1,20,30,170,8.8,9.8,MM,MM,MM,MM,1003.9,24.7,25.1,MM,MM,MM,MM
2022,1,1,20,24,170,8.8,10.8,MM,MM,MM,MM,1003.8,24.7,25,MM,MM,MM,MM
2022,1,1,20,18,170,8.2,10.3,MM,MM,MM,MM,1003.9,24.8,25,MM,MM,MM,MM
2022,1,1,20,12,180,8.2,9.8,MM,MM,MM,MM,1003.9,24.8,25.1,MM,MM,MM,MM
2022,1,1,20,6,170,7.7,10.3,MM,MM,MM,MM,1003.9,25,25.1,MM,MM,MM,MM
2022,1,1,20,0,170,8.2,10.3,MM,MM,MM,MM,1003.9,24.8,25,MM,MM,-2.7,MM
2022,1,1,19,54,180,7.2,10.3,MM,MM,MM,MM,1004.1,24.8,25,MM,MM,MM,MM
2022,1,1,19,48,170,7.7,9.8,MM,MM,MM,MM,1004.1,24.7,25,MM,MM,MM,MM
2022,1,1,19,42,180,8.2,10.3,MM,MM,MM,MM,1004.2,24.9,24.9,MM,MM,MM,MM
2022,1,1,19,36,170,7.7,10.8,MM,MM,MM,MM,1004.2,24.8,24.9,MM,MM,MM,MM
2022,1,1,19,30,180,8.8,10.3,MM,MM,MM,MM,1004.2,24.7,24.8,MM,MM,MM,MM
2022,1,1,19,24,180,8.8,10.8,MM,MM,MM,MM,1004.3,24.7,24.7,MM,MM,MM,MM
2022,1,1,19,18,170,8.8,10.3,MM,MM,MM,MM,1004.4,24.8,24.6,MM,MM,MM,MM
2022,1,1,19,12,170,7.7,11.3,MM,MM,MM,MM,1004.4,24.7,24.6,MM,MM,MM,MM
2022,1,1,19,6,170,8.8,11.3,MM,MM,MM,MM,1004.5,24.7,24.5,MM,MM,MM,MM
2022,1,1,19,0,170,8.8,11.8,MM,MM,MM,MM,1004.5,24.7,24.5,MM,MM,-2.3,MM
2022,1,1,18,54,170,9.8,11.8,MM,MM,MM,MM,1004.6,24.7,24.5,MM,MM,MM,MM
2022,1,1,18,48,170,8.8,11.8,MM,MM,MM,MM,1004.7,24.8,24.5,MM,MM,MM,MM
2022,1,1,18,42,170,9.3,12.9,MM,MM,MM,MM,1004.8,24.6,24.5,MM,MM,MM,MM
2022,1,1,18,36,170,9.8,11.8,MM,MM,MM,MM,1004.9,24.6,24.4,MM,MM,MM,MM
2022,1,1,18,30,170,9.8,11.8,MM,MM,MM,MM,1005.1,24.6,24.4,MM,MM,MM,MM
2022,1,1,18,24,170,8.2,11.3,MM,MM,MM,MM,1005.3,24.7,24.4,MM,MM,MM,MM
2022,1,1,18,18,170,9.8,11.3,MM,MM,MM,MM,1005.5,24.4,24.4,MM,MM,MM,MM
2022,1,1,18,12,170,7.7,9.3,MM,MM,MM,MM,1005.6,24.6,24.3,MM,MM,MM,MM
2022,1,1,18,6,170,7.7,9.8,MM,MM,MM,MM,1005.8,24.3,24.3,MM,MM,MM,MM
2022,1,1,18,0,170,7.2,9.3,MM,MM,MM,MM,1006.1,24.2,24.3,MM,MM,0.4,MM
2022,1,1,17,54,170,7.2,8.8,MM,MM,MM,MM,1006.2,24,24.3,MM,MM,MM,MM
2022,1,1,17,48,180,6.2,8.2,MM,MM,MM,MM,1006.2,23.9,24.3,MM,MM,MM,MM
2022,1,1,17,42,180,6.7,8.8,MM,MM,MM,MM,1006.4,23.9,24.3,MM,MM,MM,MM
2022,1,1,17,36,180,7.7,9.3,MM,MM,MM,MM,1006.4,23.9,24.3,MM,MM,MM,MM
2022,1,1,17,24,170,7.7,9.8,MM,MM,MM,MM,1006.5,24,24.2,MM,MM,MM,MM
2022,1,1,17,18,170,7.7,11.3,MM,MM,MM,MM,1006.5,24.1,24.2,MM,MM,MM,MM
2022,1,1,17,12,170,7.7,9.8,MM,MM,MM,MM,1006.5,24,24.2,MM,MM,MM,MM
2022,1,1,17,6,160,8.2,9.3,MM,MM,MM,MM,1006.6,23.8,24.2,MM,MM,MM,MM
2022,1,1,17,0,160,9.8,12.4,MM,MM,MM,MM,1006.6,23.7,24.2,MM,MM,2,MM
2022,1,1,16,54,160,7.7,11.8,MM,MM,MM,MM,1006.6,23.8,24.1,MM,MM,MM,MM
2022,1,1,16,48,170,7.7,9.8,MM,MM,MM,MM,1006.7,23.8,24.1,MM,MM,MM,MM
2022,1,1,16,42,170,8.2,10.3,MM,MM,MM,MM,1006.8,23.7,24.1,MM,MM,MM,MM
2022,1,1,16,36,160,8.8,11.3,MM,MM,MM,MM,1006.7,23.7,24.1,MM,MM,MM,MM
2022,1,1,16,30,170,8.2,11.3,MM,MM,MM,MM,1006.7,23.6,24.1,MM,MM,MM,MM
2022,1,1,16,24,160,7.7,10.3,MM,MM,MM,MM,1006.7,23.5,24.1,MM,MM,MM,MM
2022,1,1,16,18,160,9.3,10.8,MM,MM,MM,MM,1006.8,23.3,24.1,MM,MM,MM,MM
2022,1,1,16,12,160,7.7,9.8,MM,MM,MM,MM,1006.8,23.2,24.1,MM,MM,MM,MM
2022,1,1,16,6,160,9.3,10.8,MM,MM,MM,MM,1006.7,23.2,24,MM,MM,MM,MM
2022,1,1,16,0,170,6.7,9.3,MM,MM,MM,MM,1006.8,23.2,24,MM,MM,2.9,MM
2022,1,1,15,54,160,8.2,10.3,MM,MM,MM,MM,1006.9,23.2,24,MM,MM,MM,MM
2022,1,1,15,48,160,7.7,10.3,MM,MM,MM,MM,1006.8,23.1,24,MM,MM,MM,MM
2022,1,1,15,42,160,7.7,9.8,MM,MM,MM,MM,1006.7,23.1,24,MM,MM,MM,MM
2022,1,1,15,36,160,7.2,9.8,MM,MM,MM,MM,1006.6,23,24,MM,MM,MM,MM
2022,1,1,15,30,160,8.2,11.3,MM,MM,MM,MM,1006.4,23,24,MM,MM,MM,MM
2022,1,1,15,24,160,8.2,10.3,MM,MM,MM,MM,1006.3,23,24,MM,MM,MM,MM
2022,1,1,15,18,160,8.2,11.8,MM,MM,MM,MM,1006.2,23,24,MM,MM,MM,MM
2022,1,1,15,12,160,8.2,11.8,MM,MM,MM,MM,1006,23,24,MM,MM,MM,MM
2022,1,1,15,6,160,8.2,11.3,MM,MM,MM,MM,1005.8,22.9,24,MM,MM,MM,MM
2022,1,1,15,0,160,8.2,9.8,MM,MM,MM,MM,1005.7,22.9,24,MM,MM,2,MM
2022,1,1,14,54,160,8.2,12.4,MM,MM,MM,MM,1005.7,22.9,24,MM,MM,MM,MM
2022,1,1,14,48,160,7.7,10.3,MM,MM,MM,MM,1005.5,22.8,24,MM,MM,MM,MM
2022,1,1,14,42,150,8.2,10.8,MM,MM,MM,MM,1005.3,22.8,23.9,MM,MM,MM,MM
2022,1,1,14,36,150,8.8,10.3,MM,MM,MM,MM,1005.1,22.8,23.9,MM,MM,MM,MM
2022,1,1,14,30,150,8.8,10.3,MM,MM,MM,MM,1005.1,22.8,23.9,MM,MM,MM,MM
2022,1,1,14,24,150,9.8,11.3,MM,MM,MM,MM,1004.9,22.6,23.9,MM,MM,MM,MM
2022,1,1,14,18,140,9.3,12.4,MM,MM,MM,MM,1004.6,22.7,23.9,MM,MM,MM,MM
2022,1,1,14,12,150,9.8,12.9,MM,MM,MM,MM,1004.7,22.7,23.9,MM,MM,MM,MM
2022,1,1,14,6,150,10.3,12.4,MM,MM,MM,MM,1004.6,22.7,23.9,MM,MM,MM,MM
2022,1,1,14,0,150,10.8,12.9,MM,MM,MM,MM,1004.6,22.7,23.9,MM,MM,0.5,MM
2022,1,1,13,54,150,9.8,11.3,MM,MM,MM,MM,1004.6,22.6,23.9,MM,MM,MM,MM
2022,1,1,13,48,150,9.8,12.4,MM,MM,MM,MM,1004.5,22.5,23.9,MM,MM,MM,MM
2022,1,1,13,42,150,9.8,11.8,MM,MM,MM,MM,1004.4,22.5,23.9,MM,MM,MM,MM
2022,1,1,13,36,140,9.8,10.8,MM,MM,MM,MM,1004.3,22.5,23.9,MM,MM,MM,MM
2022,1,1,13,30,140,9.8,12.4,MM,MM,MM,MM,1004.2,22.4,23.9,MM,MM,MM,MM
2022,1,1,13,24,140,9.3,12.4,MM,MM,MM,MM,1004.1,22.4,23.8,MM,MM,MM,MM
2022,1,1,13,18,140,9.8,11.8,MM,MM,MM,MM,1004,22.4,23.9,MM,MM,MM,MM
2022,1,1,13,12,140,8.8,10.8,MM,MM,MM,MM,1004.2,22.4,23.9,MM,MM,MM,MM
2022,1,1,13,6,140,9.3,10.8,MM,MM,MM,MM,1004.1,22.4,23.8,MM,MM,MM,MM
2022,1,1,13,0,140,8.8,11.3,MM,MM,MM,MM,1003.9,22.4,23.8,MM,MM,-0.5,MM
2022,1,1,12,54,140,9.3,11.8,MM,MM,MM,MM,1003.9,22.4,23.8,MM,MM,MM,MM
2022,1,1,12,48,140,9.8,11.3,MM,MM,MM,MM,1003.9,22.4,23.8,MM,MM,MM,MM
2022,1,1,12,42,140,9.8,11.3,MM,MM,MM,MM,1003.9,22.4,23.8,MM,MM,MM,MM
2022,1,1,12,36,140,9.3,11.3,MM,MM,MM,MM,1003.9,22.3,23.8,MM,MM,MM,MM
2022,1,1,12,30,140,8.8,9.8,MM,MM,MM,MM,1004,22.3,23.8,MM,MM,MM,MM
2022,1,1,12,24,140,7.7,10.3,MM,MM,MM,MM,1004,22.2,23.8,MM,MM,MM,MM
2022,1,1,12,18,140,8.8,9.8,MM,MM,MM,MM,1004,22.2,23.8,MM,MM,MM,MM
2022,1,1,12,12,140,9.3,10.8,MM,MM,MM,MM,1003.9,22.3,23.8,MM,MM,MM,MM
2022,1,1,12,6,140,8.2,9.8,MM,MM,MM,MM,1003.9,22.2,23.8,MM,MM,MM,MM
2022,1,1,12,0,140,8.2,10.3,MM,MM,MM,MM,1003.7,22.2,23.8,MM,MM,-0.6,MM
2022,1,1,11,54,140,8.8,10.3,MM,MM,MM,MM,1003.8,22.2,23.8,MM,MM,MM,MM
2022,1,1,11,48,130,8.8,10.3,MM,MM,MM,MM,1003.6,22.1,23.7,MM,MM,MM,MM
2022,1,1,11,42,130,8.8,11.3,MM,MM,MM,MM,1003.7,22.1,23.7,MM,MM,MM,MM
2022,1,1,11,36,130,9.8,11.8,MM,MM,MM,MM,1003.6,22.2,23.7,MM,MM,MM,MM
2022,1,1,11,30,130,8.2,9.8,MM,MM,MM,MM,1003.6,22.1,23.7,MM,MM,MM,MM
2022,1,1,11,24,130,8.2,9.8,MM,MM,MM,MM,1003.7,22,23.7,MM,MM,MM,MM
2022,1,1,11,18,130,8.2,10.3,MM,MM,MM,MM,1003.8,22.1,23.7,MM,MM,MM,MM
2022,1,1,11,12,130,8.2,10.3,MM,MM,MM,MM,1003.9,22.1,23.7,MM,MM,MM,MM
2022,1,1,11,6,140,8.8,9.8,MM,MM,MM,MM,1003.9,22.2,23.7,MM,MM,MM,MM
2022,1,1,11,0,140,7.7,8.8,MM,MM,MM,MM,1004.1,22.1,23.7,MM,MM,-1.1,MM
2022,1,1,10,54,150,7.2,8.8,MM,MM,MM,MM,1004.3,22.2,23.7,MM,MM,MM,MM
2022,1,1,10,48,140,7.7,9.8,MM,MM,MM,MM,1004.3,22.3,23.7,MM,MM,MM,MM
2022,1,1,10,42,140,8.2,9.8,MM,MM,MM,MM,1004.1,22.3,23.7,MM,MM,MM,MM
2022,1,1,10,36,140,8.2,9.8,MM,MM,MM,MM,1004.1,22.3,23.7,MM,MM,MM,MM
2022,1,1,10,30,140,8.8,9.8,MM,MM,MM,MM,1004.2,22.3,23.7,MM,MM,MM,MM
2022,1,1,10,24,140,8.2,9.8,MM,MM,MM,MM,1004.3,22.3,23.7,MM,MM,MM,MM
2022,1,1,10,18,140,8.2,10.3,MM,MM,MM,MM,1004.4,22.4,23.7,MM,MM,MM,MM
2022,1,1,10,12,140,8.2,9.8,MM,MM,MM,MM,1004.4,22.3,23.7,MM,MM,MM,MM
2022,1,1,10,6,140,7.7,9.8,MM,MM,MM,MM,1004.4,22.3,23.7,MM,MM,MM,MM
2022,1,1,10,0,140,7.2,9.8,MM,MM,MM,MM,1004.4,22.3,23.7,MM,MM,-1.1,MM
2022,1,1,9,54,130,7.7,9.3,MM,MM,MM,MM,1004.3,22.3,23.7,MM,MM,MM,MM
2022,1,1,9,48,140,7.7,8.8,MM,MM,MM,MM,1004.4,22.3,23.7,MM,MM,MM,MM
2022,1,1,9,42,140,7.7,9.8,MM,MM,MM,MM,1004.6,22.3,23.7,MM,MM,MM,MM
2022,1,1,9,36,140,8.2,9.3,MM,MM,MM,MM,1004.5,22.3,23.7,MM,MM,MM,MM
2022,1,1,9,30,130,7.2,9.8,MM,MM,MM,MM,1004.4,22.2,23.7,MM,MM,MM,MM
2022,1,1,9,24,130,8.2,9.8,MM,MM,MM,MM,1004.3,22.2,23.7,MM,MM,MM,MM
2022,1,1,9,18,130,8.8,10.8,MM,MM,MM,MM,1004.3,22.3,23.7,MM,MM,MM,MM
2022,1,1,9,12,130,9.3,10.8,MM,MM,MM,MM,1004.2,22.3,23.7,MM,MM,MM,MM
2022,1,1,9,6,130,8.8,10.3,MM,MM,MM,MM,1004.3,22.3,23.7,MM,MM,MM,MM
2022,1,1,9,0,130,8.8,10.3,MM,MM,MM,MM,1004.3,22.3,23.7,MM,MM,-1.8,MM
2022,1,1,8,54,130,9.3,11.3,MM,MM,MM,MM,1004.3,22.3,23.7,MM,MM,MM,MM
2022,1,1,8,48,130,9.3,10.8,MM,MM,MM,MM,1004.4,MM,23.7,MM,MM,MM,MM
2022,1,1,8,42,130,8.8,10.3,MM,MM,MM,MM,1004.5,MM,23.7,MM,MM,MM,MM
2022,1,1,8,36,130,8.2,10.3,MM,MM,MM,MM,1004.5,MM,23.7,MM,MM,MM,MM
2022,1,1,8,30,130,9.3,10.8,MM,MM,MM,MM,1004.5,22.3,23.7,MM,MM,MM,MM
2022,1,1,8,24,130,9.8,10.8,MM,MM,MM,MM,1004.7,22.4,23.8,MM,MM,MM,MM
2022,1,1,8,18,130,9.8,10.8,MM,MM,MM,MM,1004.9,22.3,23.8,MM,MM,MM,MM
2022,1,1,8,12,130,8.2,9.8,MM,MM,MM,MM,1005,22.2,23.8,MM,MM,MM,MM
2022,1,1,8,6,130,8.8,10.3,MM,MM,MM,MM,1005.1,22.3,23.8,MM,MM,MM,MM
2022,1,1,8,0,130,8.8,10.3,MM,MM,MM,MM,1005.2,22.3,23.8,MM,MM,-1.1,MM
2022,1,1,7,54,130,9.3,10.3,MM,MM,MM,MM,1005.2,22.4,23.8,MM,MM,MM,MM
2022,1,1,7,48,140,8.2,9.8,MM,MM,MM,MM,1005.4,22.4,23.7,MM,MM,MM,MM
2022,1,1,7,42,140,8.2,10.3,MM,MM,MM,MM,1005.5,22.4,23.7,MM,MM,MM,MM
2022,1,1,7,36,140,8.2,10.8,MM,MM,MM,MM,1005.6,22.5,23.7,MM,MM,MM,MM
2022,1,1,7,30,140,8.2,9.8,MM,MM,MM,MM,1005.6,22.4,23.7,MM,MM,MM,MM
2022,1,1,7,24,140,8.2,10.3,MM,MM,MM,MM,1005.6,22.4,23.7,MM,MM,MM,MM
2022,1,1,7,18,140,9.3,11.3,MM,MM,MM,MM,1005.5,22.4,23.7,MM,MM,MM,MM
2022,1,1,7,12,140,9.3,11.3,MM,MM,MM,MM,1005.5,22.5,23.7,MM,MM,MM,MM
2022,1,1,7,6,140,9.3,11.3,MM,MM,MM,MM,1005.4,22.5,23.7,MM,MM,MM,MM
2022,1,1,7,0,140,9.3,11.3,MM,MM,MM,MM,1005.5,22.6,23.7,MM,MM,-0.9,MM
2022,1,1,6,54,140,9.8,11.8,MM,MM,MM,MM,1005.5,22.6,23.7,MM,MM,MM,MM
2022,1,1,6,48,140,8.8,10.3,MM,MM,MM,MM,1005.6,22.5,23.7,MM,MM,MM,MM
2022,1,1,6,42,140,9.3,10.3,MM,MM,MM,MM,1005.7,22.5,23.7,MM,MM,MM,MM
2022,1,1,6,36,140,8.2,9.8,MM,MM,MM,MM,1005.8,22.5,23.7,MM,MM,MM,MM
2022,1,1,6,30,140,9.3,10.8,MM,MM,MM,MM,1005.9,22.5,23.7,MM,MM,MM,MM
2022,1,1,6,24,140,8.8,10.3,MM,MM,MM,MM,1006,22.5,23.7,MM,MM,MM,MM
2022,1,1,6,18,140,8.8,10.3,MM,MM,MM,MM,1006.1,22.6,23.7,MM,MM,MM,MM
2022,1,1,6,12,140,9.3,10.3,MM,MM,MM,MM,1006.1,22.6,23.7,MM,MM,MM,MM
2022,1,1,6,6,140,8.8,11.3,MM,MM,MM,MM,1006.1,22.5,23.7,MM,MM,MM,MM
2022,1,1,6,0,140,9.3,11.3,MM,MM,MM,MM,1006.1,22.5,23.7,MM,MM,-0.3,MM
2022,1,1,5,54,140,9.3,10.3,MM,MM,MM,MM,1006.1,22.5,23.7,MM,MM,MM,MM
2022,1,1,5,48,140,9.3,11.3,MM,MM,MM,MM,1006.1,22.5,23.8,MM,MM,MM,MM
2022,1,1,5,42,140,9.3,10.8,MM,MM,MM,MM,1006,22.6,23.8,MM,MM,MM,MM
2022,1,1,5,36,140,9.3,10.3,MM,MM,MM,MM,1006.1,22.6,23.8,MM,MM,MM,MM
2022,1,1,5,30,140,8.8,10.8,MM,MM,MM,MM,1006.2,22.6,23.8,MM,MM,MM,MM
2022,1,1,5,24,140,9.3,11.3,MM,MM,MM,MM,1006.3,22.6,23.8,MM,MM,MM,MM
2022,1,1,5,18,140,9.8,11.8,MM,MM,MM,MM,1006.2,22.7,23.8,MM,MM,MM,MM
2022,1,1,5,12,140,9.8,11.8,MM,MM,MM,MM,1006.3,22.7,23.9,MM,MM,MM,MM
2022,1,1,5,6,140,9.3,11.8,MM,MM,MM,MM,1006.3,22.8,23.9,MM,MM,MM,MM
2022,1,1,5,0,140,10.3,12.4,MM,MM,MM,MM,1006.3,22.8,23.9,MM,MM,0.3,MM
2022,1,1,4,54,140,8.8,10.8,MM,MM,MM,MM,1006.4,22.7,23.9,MM,MM,MM,MM
2022,1,1,4,48,140,8.8,9.8,MM,MM,MM,MM,1006.4,22.6,23.9,MM,MM,MM,MM
2022,1,1,4,42,140,8.2,10.3,MM,MM,MM,MM,1006.5,22.5,23.9,MM,MM,MM,MM
2022,1,1,4,36,140,7.7,9.3,MM,MM,MM,MM,1006.6,22.5,23.9,MM,MM,MM,MM
2022,1,1,4,30,130,8.2,9.3,MM,MM,MM,MM,1006.6,22.5,24,MM,MM,MM,MM
2022,1,1,4,24,130,8.2,9.8,MM,MM,MM,MM,1006.5,22.5,24,MM,MM,MM,MM
2022,1,1,4,18,130,8.2,9.3,MM,MM,MM,MM,1006.5,22.4,24,MM,MM,MM,MM
2022,1,1,4,12,130,8.2,9.3,MM,MM,MM,MM,1006.5,22.4,24,MM,MM,MM,MM
2022,1,1,4,6,130,7.7,9.3,MM,MM,MM,MM,1006.5,22.4,24,MM,MM,MM,MM
2022,1,1,4,0,130,7.7,9.3,MM,MM,MM,MM,1006.4,22.4,24.1,MM,MM,0.6,MM
2022,1,1,3,54,130,8.2,9.3,MM,MM,MM,MM,1006.4,22.5,24.1,MM,MM,MM,MM
2022,1,1,3,48,130,8.2,9.8,MM,MM,MM,MM,1006.4,22.5,24.1,MM,MM,MM,MM
2022,1,1,3,42,130,8.2,9.3,MM,MM,MM,MM,1006.4,22.5,24.2,MM,MM,MM,MM
2022,1,1,3,36,130,8.8,9.8,MM,MM,MM,MM,1006.4,22.5,24.2,MM,MM,MM,MM
2022,1,1,3,30,130,8.2,10.3,MM,MM,MM,MM,1006.3,22.5,24.2,MM,MM,MM,MM
2022,1,1,3,24,130,8.2,9.3,MM,MM,MM,MM,1006.3,22.4,24.2,MM,MM,MM,MM
2022,1,1,3,18,130,7.7,9.3,MM,MM,MM,MM,1006.3,22.4,24.2,MM,MM,MM,MM
2022,1,1,3,12,130,8.2,9.3,MM,MM,MM,MM,1006.4,22.4,24.2,MM,MM,MM,MM
2022,1,1,3,6,130,7.2,8.8,MM,MM,MM,MM,1006.4,22.4,24.2,MM,MM,MM,MM
2022,1,1,3,0,130,7.2,8.8,MM,MM,MM,MM,1006.4,22.5,24.2,MM,MM,0.7,MM
2022,1,1,2,54,130,7.2,8.8,MM,MM,MM,MM,1006.4,22.5,24.2,MM,MM,MM,MM
2022,1,1,2,48,130,7.7,9.3,MM,MM,MM,MM,1006.4,22.5,24.3,MM,MM,MM,MM
2022,1,1,2,42,130,7.7,9.3,MM,MM,MM,MM,1006.3,22.5,24.3,MM,MM,MM,MM
2022,1,1,2,36,130,7.7,8.8,MM,MM,MM,MM,1006.3,22.4,24.3,MM,MM,MM,MM
2022,1,1,2,30,130,7.2,8.8,MM,MM,MM,MM,1006.2,22.4,24.3,MM,MM,MM,MM
2022,1,1,2,24,130,7.7,8.8,MM,MM,MM,MM,1006.2,22.4,24.4,MM,MM,MM,MM
2022,1,1,2,18,120,7.2,8.8,MM,MM,MM,MM,1006.1,22.4,24.4,MM,MM,MM,MM
2022,1,1,2,12,120,7.7,8.8,MM,MM,MM,MM,1006,22.4,24.4,MM,MM,MM,MM
2022,1,1,2,6,120,7.7,9.3,MM,MM,MM,MM,1006,22.4,24.4,MM,MM,MM,MM
2022,1,1,2,0,120,7.2,8.8,MM,MM,MM,MM,1006,22.4,24.5,MM,MM,0,MM
2022,1,1,1,54,120,7.2,8.2,MM,MM,MM,MM,1006.1,22.4,24.5,MM,MM,MM,MM
2022,1,1,1,48,120,7.2,8.2,MM,MM,MM,MM,1006.1,22.4,24.6,MM,MM,MM,MM
2022,1,1,1,42,120,7.2,8.2,MM,MM,MM,MM,1006.1,22.3,24.6,MM,MM,MM,MM
2022,1,1,1,36,120,6.7,8.2,MM,MM,MM,MM,1006.1,22.3,24.7,MM,MM,MM,MM
2022,1,1,1,30,120,6.7,7.7,MM,MM,MM,MM,1006.2,22.4,24.8,MM,MM,MM,MM
2022,1,1,1,24,120,6.7,8.2,MM,MM,MM,MM,1006.1,22.4,24.8,MM,MM,MM,MM
2022,1,1,1,18,120,7.2,8.8,MM,MM,MM,MM,1006.1,22.4,24.8,MM,MM,MM,MM
2022,1,1,1,12,120,7.2,8.2,MM,MM,MM,MM,1006,22.4,24.9,MM,MM,MM,MM
2022,1,1,1,6,120,7.7,8.8,MM,MM,MM,MM,1005.9,22.4,24.9,MM,MM,MM,MM
2022,1,1,1,0,120,7.7,9.3,MM,MM,MM,MM,1005.8,22.4,24.9,MM,MM,-0.9,MM
2022,1,1,0,54,120,7.7,9.8,MM,MM,MM,MM,1005.8,22.5,24.9,MM,MM,MM,MM
2022,1,1,0,48,120,7.2,9.8,MM,MM,MM,MM,1005.8,22.5,24.9,MM,MM,MM,MM
2022,1,1,0,42,120,8.8,9.8,MM,MM,MM,MM,1005.7,22.6,24.9,MM,MM,MM,MM
2022,1,1,0,36,120,8.8,10.3,MM,MM,MM,MM,1005.6,22.6,25,MM,MM,MM,MM
